idx,condition_dataset_name,condition_query_name,condition_cond,parameter_value,luminous-supreme-control_int100query,gpt-4,gpt-3.5-turbo
5609,cc,sex,annealing,1.4,60.0,75.0,82.0
5610,cc,sex,annealing,1.4,73.0,70.0,75.0
5611,cc,sex,annealing,1.4,73.0,75.0,75.0
5612,cc,sex,annealing,1.4,73.0,70.0,62.0
5613,cc,sex,annealing,1.4,75.0,70.0,50.0
5614,cc,sex,annealing,1.4,70.0,70.0,45.0
5615,cc,sex,annealing,1.4,70.0,75.0,65.0
5616,cc,sex,annealing,1.4,70.0,85.0,65.0
5617,cc,sex,annealing,1.4,70.0,72.0,75.0
5618,cc,sex,annealing,1.4,60.0,75.0,80.0
5619,cc,sex,annealing,1.4,73.0,80.0,69.0
5620,cc,sex,annealing,1.4,60.0,75.0,60.0
5621,cc,sex,annealing,1.4,60.0,75.0,45.0
5622,cc,sex,annealing,1.4,70.0,68.0,50.0
5623,cc,sex,annealing,1.4,73.0,80.0,50.0
5624,cc,sex,annealing,1.4,73.0,80.0,50.0
5625,cc,sex,annealing,1.4,73.0,70.0,68.0
5626,cc,sex,annealing,1.4,60.0,70.0,75.0
5627,cc,sex,annealing,1.4,75.0,70.0,50.0
5628,cc,sex,annealing,1.4,45.0,70.0,80.0
5629,cc,sex,annealing,1.4,70.0,65.0,50.0
5630,cc,sex,annealing,1.4,73.0,50.0,28.0
5631,cc,sex,annealing,1.4,62.0,75.0,45.0
5632,cc,sex,annealing,1.4,60.0,80.0,75.0
5633,cc,sex,annealing,1.4,60.0,70.0,71.0
5634,cc,sex,annealing,1.4,73.0,70.0,60.0
5635,cc,sex,annealing,1.4,75.0,65.0,60.0
5636,cc,sex,annealing,1.4,70.0,70.0,60.0
5637,cc,sex,annealing,1.4,73.0,80.0,50.0
5638,cc,sex,annealing,1.4,75.0,75.0,65.0
5639,cc,sex,annealing,1.4,75.0,50.0,90.0
5640,cc,sex,annealing,1.4,60.0,50.0,60.0
5641,cc,sex,annealing,1.4,73.0,70.0,80.0
5642,cc,sex,annealing,1.4,75.0,70.0,50.0
5643,cc,sex,annealing,1.4,54.0,70.0,95.0
5644,cc,sex,annealing,1.4,75.0,50.0,85.0
5645,cc,sex,annealing,1.4,62.0,70.0,75.0
5646,cc,sex,annealing,1.4,60.0,80.0,70.0
5647,cc,sex,annealing,1.4,70.0,80.0,75.0
5648,cc,sex,annealing,1.4,60.0,80.0,68.0
5649,cc,sex,annealing,1.4,45.0,80.0,85.0
5650,cc,sex,annealing,1.4,60.0,70.0,75.0
5651,cc,sex,annealing,1.4,88.0,50.0,66.0
5652,cc,sex,annealing,1.4,70.0,65.0,52.0
5653,cc,sex,annealing,1.4,73.0,60.0,25.0
5654,cc,sex,annealing,1.4,60.0,75.0,78.0
5655,cc,sex,annealing,1.4,70.0,70.0,50.0
5656,cc,sex,annealing,1.4,70.0,60.0,77.0
5657,cc,sex,annealing,1.4,60.0,60.0,89.0
5658,cc,sex,annealing,1.4,70.0,70.0,69.0
5659,cc,sex,annealing,1.4,73.0,70.0,55.0
5660,cc,sex,annealing,1.4,62.0,60.0,72.0
5661,cc,sex,annealing,1.4,73.0,80.0,70.0
5662,cc,sex,annealing,1.4,70.0,80.0,58.0
5663,cc,sex,annealing,1.4,70.0,75.0,72.0
5664,cc,sex,annealing,1.4,70.0,80.0,35.0
5665,cc,sex,annealing,1.4,45.0,75.0,90.0
5666,cc,sex,annealing,1.4,60.0,60.0,56.0
5667,cc,sex,annealing,1.4,60.0,80.0,70.0
5668,cc,sex,annealing,1.4,75.0,75.0,75.0
5669,cc,sex,annealing,1.4,73.0,75.0,64.0
5670,cc,sex,annealing,1.4,73.0,75.0,50.0
5671,cc,sex,annealing,1.4,60.0,70.0,65.0
5672,cc,sex,annealing,1.4,75.0,70.0,75.0
5673,cc,sex,annealing,1.4,75.0,70.0,65.0
5674,cc,sex,annealing,1.4,73.0,65.0,69.0
5675,cc,sex,annealing,1.4,80.0,85.0,50.0
5676,cc,sex,annealing,1.4,,75.0,77.0
5677,cc,sex,annealing,1.4,,70.0,23.0
5678,cc,sex,annealing,1.4,,80.0,50.0
5679,cc,sex,annealing,1.4,,80.0,50.0
5680,cc,sex,annealing,1.4,,80.0,74.0
5681,cc,sex,annealing,1.4,,70.0,85.0
5682,cc,sex,annealing,1.4,,60.0,87.0
5683,cc,sex,annealing,1.4,,70.0,45.0
5684,cc,sex,annealing,1.4,,70.0,70.0
5685,cc,sex,annealing,1.4,,75.0,83.0
5686,cc,sex,annealing,1.4,,60.0,50.0
5687,cc,sex,annealing,1.4,,75.0,80.0
5688,cc,sex,annealing,1.4,,70.0,64.0
5689,cc,sex,annealing,1.4,,75.0,30.0
5690,cc,sex,annealing,1.4,,50.0,73.0
5691,cc,sex,annealing,1.4,,75.0,50.0
5692,cc,sex,annealing,1.4,,75.0,85.0
5693,cc,sex,annealing,1.4,,80.0,82.0
5694,cc,sex,annealing,1.4,,70.0,55.0
5695,cc,sex,annealing,1.4,,80.0,87.0
5696,cc,sex,annealing,1.4,,80.0,50.0
5697,cc,sex,annealing,1.4,,75.0,65.0
5698,cc,sex,annealing,1.4,,80.0,60.0
5699,cc,sex,annealing,1.4,,75.0,75.0
5700,cc,sex,annealing,1.5,73.0,65.0,42.0
5701,cc,sex,annealing,1.5,60.0,70.0,30.0
5702,cc,sex,annealing,1.5,75.0,85.0,78.0
5703,cc,sex,annealing,1.5,70.0,80.0,30.0
5704,cc,sex,annealing,1.5,70.0,70.0,25.0
5705,cc,sex,annealing,1.5,45.0,50.0,55.0
5706,cc,sex,annealing,1.5,73.0,70.0,53.0
5707,cc,sex,annealing,1.5,70.0,75.0,87.0
5708,cc,sex,annealing,1.5,60.0,65.0,81.0
5709,cc,sex,annealing,1.5,45.0,75.0,67.0
5710,cc,sex,annealing,1.5,73.0,75.0,75.0
5711,cc,sex,annealing,1.5,75.0,70.0,75.0
5712,cc,sex,annealing,1.5,45.0,70.0,60.0
5713,cc,sex,annealing,1.5,73.0,60.0,50.0
5714,cc,sex,annealing,1.5,25.0,60.0,60.0
5715,cc,sex,annealing,1.5,75.0,75.0,80.0
5716,cc,sex,annealing,1.5,73.0,70.0,50.0
5717,cc,sex,annealing,1.5,70.0,85.0,48.0
5718,cc,sex,annealing,1.5,73.0,70.0,70.0
5719,cc,sex,annealing,1.5,70.0,80.0,45.0
5720,cc,sex,annealing,1.5,70.0,75.0,65.0
5721,cc,sex,annealing,1.5,70.0,70.0,75.0
5722,cc,sex,annealing,1.5,70.0,68.0,62.0
5723,cc,sex,annealing,1.5,73.0,60.0,50.0
5724,cc,sex,annealing,1.5,75.0,70.0,44.0
5725,cc,sex,annealing,1.5,60.0,75.0,50.0
5726,cc,sex,annealing,1.5,73.0,75.0,57.0
5727,cc,sex,annealing,1.5,70.0,60.0,40.0
5728,cc,sex,annealing,1.5,73.0,85.0,60.0
5729,cc,sex,annealing,1.5,70.0,75.0,45.0
5730,cc,sex,annealing,1.5,60.0,75.0,40.0
5731,cc,sex,annealing,1.5,60.0,55.0,85.0
5732,cc,sex,annealing,1.5,70.0,75.0,73.0
5733,cc,sex,annealing,1.5,60.0,70.0,77.0
5734,cc,sex,annealing,1.5,60.0,70.0,55.0
5735,cc,sex,annealing,1.5,73.0,50.0,75.0
5736,cc,sex,annealing,1.5,70.0,75.0,56.0
5737,cc,sex,annealing,1.5,60.0,70.0,60.0
5738,cc,sex,annealing,1.5,73.0,70.0,84.0
5739,cc,sex,annealing,1.5,45.0,65.0,50.0
5740,cc,sex,annealing,1.5,73.0,80.0,59.0
5741,cc,sex,annealing,1.5,73.0,75.0,50.0
5742,cc,sex,annealing,1.5,60.0,65.0,75.0
5743,cc,sex,annealing,1.5,60.0,70.0,80.0
5744,cc,sex,annealing,1.5,73.0,60.0,30.0
5745,cc,sex,annealing,1.5,50.0,85.0,38.0
5746,cc,sex,annealing,1.5,60.0,75.0,78.0
5747,cc,sex,annealing,1.5,60.0,60.0,58.0
5748,cc,sex,annealing,1.5,60.0,70.0,62.0
5749,cc,sex,annealing,1.5,73.0,70.0,86.0
5750,cc,sex,annealing,1.5,70.0,84.0,61.0
5751,cc,sex,annealing,1.5,70.0,75.0,50.0
5752,cc,sex,annealing,1.5,73.0,70.0,50.0
5753,cc,sex,annealing,1.5,45.0,72.0,40.0
5754,cc,sex,annealing,1.5,60.0,80.0,75.0
5755,cc,sex,annealing,1.5,45.0,60.0,45.0
5756,cc,sex,annealing,1.5,70.0,70.0,79.0
5757,cc,sex,annealing,1.5,60.0,85.0,50.0
5758,cc,sex,annealing,1.5,75.0,70.0,72.0
5759,cc,sex,annealing,1.5,60.0,71.0,68.0
5760,cc,sex,annealing,1.5,60.0,75.0,58.0
5761,cc,sex,annealing,1.5,70.0,70.0,66.0
5762,cc,sex,annealing,1.5,45.0,75.0,75.0
5763,cc,sex,annealing,1.5,60.0,70.0,50.0
5764,cc,sex,annealing,1.5,73.0,65.0,87.0
5765,cc,sex,annealing,1.5,70.0,70.0,72.0
5766,cc,sex,annealing,1.5,54.0,75.0,60.0
5767,cc,sex,annealing,1.5,60.0,50.0,75.0
5768,cc,sex,annealing,1.5,70.0,60.0,45.0
5769,cc,sex,annealing,1.5,73.0,80.0,50.0
5770,cc,sex,annealing,1.5,73.0,70.0,50.0
5771,cc,sex,annealing,1.5,45.0,80.0,75.0
5772,cc,sex,annealing,1.5,62.0,70.0,70.0
5773,cc,sex,annealing,1.5,54.0,85.0,45.0
5774,cc,sex,annealing,1.5,60.0,70.0,85.0
5775,cc,sex,annealing,1.5,60.0,70.0,75.0
5776,cc,sex,annealing,1.5,60.0,80.0,57.0
5777,cc,sex,annealing,1.5,60.0,90.0,86.0
5778,cc,sex,annealing,1.5,,70.0,64.0
5779,cc,sex,annealing,1.5,,60.0,45.0
5780,cc,sex,annealing,1.5,,75.0,75.0
5781,cc,sex,annealing,1.5,,85.0,86.0
5782,cc,sex,annealing,1.5,,75.0,35.0
5783,cc,sex,annealing,1.5,,70.0,75.0
5784,cc,sex,annealing,1.5,,50.0,29.0
5785,cc,sex,annealing,1.5,,70.0,50.0
5786,cc,sex,annealing,1.5,,65.0,50.0
5787,cc,sex,annealing,1.5,,60.0,67.0
5788,cc,sex,annealing,1.5,,80.0,70.0
5789,cc,sex,annealing,1.5,,55.0,75.0
5790,cc,sex,annealing,1.5,,80.0,27.0
5791,cc,sex,annealing,1.5,,70.0,63.0
5792,cc,sex,annealing,1.5,,80.0,63.0
5793,cc,sex,annealing,1.5,,83.0,50.0
5794,cc,sex,annealing,1.5,,60.0,70.0
5795,cc,sex,annealing,1.5,,80.0,67.0
5796,cc,sex,annealing,1.5,,65.0,20.0
5797,cc,sex,annealing,1.5,,80.0,85.0
5798,cc,sex,annealing,1.5,,75.0,50.0
5799,cc,sex,annealing,1.5,,60.0,50.0
5800,cc,sex,annealing,1.6,73.0,70.0,75.0
5801,cc,sex,annealing,1.6,70.0,70.0,65.0
5802,cc,sex,annealing,1.6,73.0,70.0,86.0
5803,cc,sex,annealing,1.6,73.0,85.0,42.0
5804,cc,sex,annealing,1.6,60.0,70.0,48.0
5805,cc,sex,annealing,1.6,45.0,50.0,10.0
5806,cc,sex,annealing,1.6,60.0,85.0,57.0
5807,cc,sex,annealing,1.6,73.0,60.0,70.0
5808,cc,sex,annealing,1.6,45.0,65.0,63.0
5809,cc,sex,annealing,1.6,73.0,75.0,75.0
5810,cc,sex,annealing,1.6,60.0,70.0,45.0
5811,cc,sex,annealing,1.6,72.0,50.0,70.0
5812,cc,sex,annealing,1.6,25.0,65.0,88.0
5813,cc,sex,annealing,1.6,73.0,70.0,50.0
5814,cc,sex,annealing,1.6,45.0,75.0,62.0
5815,cc,sex,annealing,1.6,45.0,75.0,42.0
5816,cc,sex,annealing,1.6,45.0,70.0,59.0
5817,cc,sex,annealing,1.6,75.0,82.0,50.0
5818,cc,sex,annealing,1.6,70.0,70.0,85.0
5819,cc,sex,annealing,1.6,68.0,75.0,68.0
5820,cc,sex,annealing,1.6,62.0,75.0,75.0
5821,cc,sex,annealing,1.6,60.0,70.0,67.0
5822,cc,sex,annealing,1.6,73.0,75.0,72.0
5823,cc,sex,annealing,1.6,70.0,75.0,35.0
5824,cc,sex,annealing,1.6,60.0,75.0,62.0
5825,cc,sex,annealing,1.6,65.0,80.0,65.0
5826,cc,sex,annealing,1.6,70.0,85.0,62.0
5827,cc,sex,annealing,1.6,73.0,75.0,59.0
5828,cc,sex,annealing,1.6,75.0,80.0,65.0
5829,cc,sex,annealing,1.6,30.0,70.0,56.0
5830,cc,sex,annealing,1.6,73.0,65.0,75.0
5831,cc,sex,annealing,1.6,60.0,70.0,73.0
5832,cc,sex,annealing,1.6,60.0,65.0,80.0
5833,cc,sex,annealing,1.6,50.0,70.0,76.0
5834,cc,sex,annealing,1.6,43.0,70.0,72.0
5835,cc,sex,annealing,1.6,62.0,55.0,40.0
5836,cc,sex,annealing,1.6,25.0,70.0,75.0
5837,cc,sex,annealing,1.6,75.0,75.0,57.0
5838,cc,sex,annealing,1.6,60.0,60.0,56.0
5839,cc,sex,annealing,1.6,60.0,65.0,62.0
5840,cc,sex,annealing,1.6,60.0,70.0,60.0
5841,cc,sex,annealing,1.6,70.0,69.0,72.0
5842,cc,sex,annealing,1.6,60.0,77.0,65.0
5843,cc,sex,annealing,1.6,60.0,80.0,35.0
5844,cc,sex,annealing,1.6,57.0,75.0,65.0
5845,cc,sex,annealing,1.6,73.0,75.0,83.0
5846,cc,sex,annealing,1.6,60.0,70.0,80.0
5847,cc,sex,annealing,1.6,73.0,95.0,48.0
5848,cc,sex,annealing,1.6,75.0,80.0,71.0
5849,cc,sex,annealing,1.6,25.0,60.0,63.0
5850,cc,sex,annealing,1.6,60.0,76.0,87.0
5851,cc,sex,annealing,1.6,70.0,57.0,33.0
5852,cc,sex,annealing,1.6,60.0,75.0,79.0
5853,cc,sex,annealing,1.6,73.0,65.0,42.0
5854,cc,sex,annealing,1.6,60.0,80.0,75.0
5855,cc,sex,annealing,1.6,81.0,80.0,90.0
5856,cc,sex,annealing,1.6,60.0,70.0,60.0
5857,cc,sex,annealing,1.6,73.0,70.0,58.0
5858,cc,sex,annealing,1.6,73.0,80.0,70.0
5859,cc,sex,annealing,1.6,25.0,75.0,85.0
5860,cc,sex,annealing,1.6,70.0,65.0,42.0
5861,cc,sex,annealing,1.6,73.0,80.0,75.0
5862,cc,sex,annealing,1.6,73.0,75.0,50.0
5863,cc,sex,annealing,1.6,80.0,85.0,80.0
5864,cc,sex,annealing,1.6,45.0,50.0,47.0
5865,cc,sex,annealing,1.6,70.0,75.0,31.0
5866,cc,sex,annealing,1.6,45.0,70.0,19.0
5867,cc,sex,annealing,1.6,60.0,75.0,82.0
5868,cc,sex,annealing,1.6,62.0,50.0,75.0
5869,cc,sex,annealing,1.6,70.0,45.0,73.0
5870,cc,sex,annealing,1.6,60.0,70.0,80.0
5871,cc,sex,annealing,1.6,60.0,60.0,50.0
5872,cc,sex,annealing,1.6,70.0,68.0,75.0
5873,cc,sex,annealing,1.6,60.0,70.0,25.0
5874,cc,sex,annealing,1.6,60.0,75.0,62.0
5875,cc,sex,annealing,1.6,,80.0,75.0
5876,cc,sex,annealing,1.6,,80.0,78.0
5877,cc,sex,annealing,1.6,,60.0,85.0
5878,cc,sex,annealing,1.6,,70.0,43.0
5879,cc,sex,annealing,1.6,,75.0,82.0
5880,cc,sex,annealing,1.6,,80.0,50.0
5881,cc,sex,annealing,1.6,,70.0,75.0
5882,cc,sex,annealing,1.6,,75.0,50.0
5883,cc,sex,annealing,1.6,,50.0,75.0
5884,cc,sex,annealing,1.6,,70.0,37.0
5885,cc,sex,annealing,1.6,,50.0,62.0
5886,cc,sex,annealing,1.6,,60.0,35.0
5887,cc,sex,annealing,1.6,,85.0,25.0
5888,cc,sex,annealing,1.6,,80.0,57.0
5889,cc,sex,annealing,1.6,,60.0,50.0
5890,cc,sex,annealing,1.6,,70.0,68.0
5891,cc,sex,annealing,1.6,,50.0,85.0
5892,cc,sex,annealing,1.6,,75.0,70.0
5893,cc,sex,annealing,1.6,,80.0,50.0
5894,cc,sex,annealing,1.6,,75.0,64.0
5895,cc,sex,annealing,1.6,,70.0,50.0
5896,cc,sex,annealing,1.6,,80.0,83.0
5897,cc,sex,annealing,1.6,,50.0,80.0
5898,cc,sex,annealing,1.6,,60.0,67.0
5899,cc,sex,annealing,1.6,,,84.0
5900,cc,sex,annealing,1.7,73.0,60.0,95.0
5901,cc,sex,annealing,1.7,75.0,75.0,16.0
5902,cc,sex,annealing,1.7,45.0,75.0,85.0
5903,cc,sex,annealing,1.7,75.0,70.0,50.0
5904,cc,sex,annealing,1.7,75.0,70.0,73.0
5905,cc,sex,annealing,1.7,60.0,85.0,75.0
5906,cc,sex,annealing,1.7,70.0,60.0,38.0
5907,cc,sex,annealing,1.7,80.0,80.0,76.0
5908,cc,sex,annealing,1.7,73.0,70.0,75.0
5909,cc,sex,annealing,1.7,60.0,75.0,40.0
5910,cc,sex,annealing,1.7,75.0,80.0,75.0
5911,cc,sex,annealing,1.7,75.0,65.0,71.0
5912,cc,sex,annealing,1.7,70.0,75.0,40.0
5913,cc,sex,annealing,1.7,45.0,65.0,60.0
5914,cc,sex,annealing,1.7,60.0,80.0,88.0
5915,cc,sex,annealing,1.7,75.0,60.0,50.0
5916,cc,sex,annealing,1.7,75.0,55.0,70.0
5917,cc,sex,annealing,1.7,60.0,75.0,65.0
5918,cc,sex,annealing,1.7,73.0,70.0,45.0
5919,cc,sex,annealing,1.7,73.0,50.0,75.0
5920,cc,sex,annealing,1.7,45.0,70.0,74.0
5921,cc,sex,annealing,1.7,70.0,70.0,50.0
5922,cc,sex,annealing,1.7,73.0,70.0,37.0
5923,cc,sex,annealing,1.7,45.0,85.0,75.0
5924,cc,sex,annealing,1.7,73.0,80.0,63.0
5925,cc,sex,annealing,1.7,45.0,68.0,70.0
5926,cc,sex,annealing,1.7,70.0,57.0,75.0
5927,cc,sex,annealing,1.7,60.0,60.0,75.0
5928,cc,sex,annealing,1.7,54.0,60.0,70.0
5929,cc,sex,annealing,1.7,75.0,75.0,15.0
5930,cc,sex,annealing,1.7,60.0,80.0,76.0
5931,cc,sex,annealing,1.7,72.0,80.0,43.0
5932,cc,sex,annealing,1.7,73.0,70.0,85.0
5933,cc,sex,annealing,1.7,73.0,60.0,15.0
5934,cc,sex,annealing,1.7,75.0,75.0,85.0
5935,cc,sex,annealing,1.7,73.0,70.0,85.0
5936,cc,sex,annealing,1.7,74.0,70.0,70.0
5937,cc,sex,annealing,1.7,75.0,50.0,24.0
5938,cc,sex,annealing,1.7,60.0,70.0,60.0
5939,cc,sex,annealing,1.7,45.0,75.0,72.0
5940,cc,sex,annealing,1.7,45.0,60.0,68.0
5941,cc,sex,annealing,1.7,73.0,95.0,63.0
5942,cc,sex,annealing,1.7,75.0,70.0,62.0
5943,cc,sex,annealing,1.7,60.0,75.0,70.0
5944,cc,sex,annealing,1.7,50.0,80.0,80.0
5945,cc,sex,annealing,1.7,73.0,70.0,17.0
5946,cc,sex,annealing,1.7,60.0,85.0,87.0
5947,cc,sex,annealing,1.7,45.0,75.0,76.0
5948,cc,sex,annealing,1.7,70.0,70.0,67.0
5949,cc,sex,annealing,1.7,45.0,60.0,75.0
5950,cc,sex,annealing,1.7,70.0,75.0,70.0
5951,cc,sex,annealing,1.7,60.0,70.0,40.0
5952,cc,sex,annealing,1.7,60.0,70.0,37.0
5953,cc,sex,annealing,1.7,75.0,70.0,85.0
5954,cc,sex,annealing,1.7,60.0,68.0,50.0
5955,cc,sex,annealing,1.7,73.0,90.0,70.0
5956,cc,sex,annealing,1.7,60.0,80.0,73.0
5957,cc,sex,annealing,1.7,70.0,80.0,73.0
5958,cc,sex,annealing,1.7,75.0,72.0,50.0
5959,cc,sex,annealing,1.7,73.0,70.0,35.0
5960,cc,sex,annealing,1.7,60.0,60.0,45.0
5961,cc,sex,annealing,1.7,70.0,65.0,80.0
5962,cc,sex,annealing,1.7,75.0,90.0,33.0
5963,cc,sex,annealing,1.7,70.0,70.0,70.0
5964,cc,sex,annealing,1.7,42.0,70.0,62.0
5965,cc,sex,annealing,1.7,67.0,70.0,35.0
5966,cc,sex,annealing,1.7,70.0,70.0,50.0
5967,cc,sex,annealing,1.7,75.0,65.0,53.0
5968,cc,sex,annealing,1.7,73.0,80.0,29.0
5969,cc,sex,annealing,1.7,60.0,65.0,52.0
5970,cc,sex,annealing,1.7,70.0,70.0,70.0
5971,cc,sex,annealing,1.7,73.0,70.0,55.0
5972,cc,sex,annealing,1.7,75.0,75.0,59.0
5973,cc,sex,annealing,1.7,,70.0,63.0
5974,cc,sex,annealing,1.7,,50.0,60.0
5975,cc,sex,annealing,1.7,,75.0,60.0
5976,cc,sex,annealing,1.7,,75.0,27.0
5977,cc,sex,annealing,1.7,,70.0,93.0
5978,cc,sex,annealing,1.7,,75.0,50.0
5979,cc,sex,annealing,1.7,,80.0,57.0
5980,cc,sex,annealing,1.7,,80.0,71.0
5981,cc,sex,annealing,1.7,,76.0,45.0
5982,cc,sex,annealing,1.7,,70.0,50.0
5983,cc,sex,annealing,1.7,,75.0,70.0
5984,cc,sex,annealing,1.7,,70.0,25.0
5985,cc,sex,annealing,1.7,,85.0,44.0
5986,cc,sex,annealing,1.7,,80.0,76.0
5987,cc,sex,annealing,1.7,,75.0,50.0
5988,cc,sex,annealing,1.7,,85.0,55.0
5989,cc,sex,annealing,1.7,,70.0,10.0
5990,cc,sex,annealing,1.7,,65.0,81.0
5991,cc,sex,annealing,1.7,,70.0,26.0
5992,cc,sex,annealing,1.7,,75.0,70.0
5993,cc,sex,annealing,1.7,,75.0,65.0
5994,cc,sex,annealing,1.7,,85.0,53.0
5995,cc,sex,annealing,1.7,,75.0,62.0
5996,cc,sex,annealing,1.7,,60.0,72.0
5997,cc,sex,annealing,1.7,,60.0,75.0
5998,cc,sex,annealing,1.7,,65.0,
5999,cc,sex,annealing,1.7,,,
6000,cc,sex,annealing,1.8,75.0,68.0,22.0
6001,cc,sex,annealing,1.8,60.0,80.0,70.0
6002,cc,sex,annealing,1.8,61.0,70.0,79.0
6003,cc,sex,annealing,1.8,73.0,70.0,50.0
6004,cc,sex,annealing,1.8,34.0,70.0,80.0
6005,cc,sex,annealing,1.8,80.0,75.0,75.0
6006,cc,sex,annealing,1.8,60.0,60.0,89.0
6007,cc,sex,annealing,1.8,70.0,80.0,47.0
6008,cc,sex,annealing,1.8,70.0,60.0,56.0
6009,cc,sex,annealing,1.8,60.0,75.0,30.0
6010,cc,sex,annealing,1.8,70.0,75.0,52.0
6011,cc,sex,annealing,1.8,73.0,85.0,50.0
6012,cc,sex,annealing,1.8,62.0,75.0,52.0
6013,cc,sex,annealing,1.8,45.0,63.0,90.0
6014,cc,sex,annealing,1.8,70.0,70.0,75.0
6015,cc,sex,annealing,1.8,70.0,85.0,67.0
6016,cc,sex,annealing,1.8,75.0,75.0,50.0
6017,cc,sex,annealing,1.8,70.0,75.0,42.0
6018,cc,sex,annealing,1.8,78.0,75.0,78.0
6019,cc,sex,annealing,1.8,60.0,70.0,73.0
6020,cc,sex,annealing,1.8,73.0,70.0,65.0
6021,cc,sex,annealing,1.8,75.0,85.0,42.0
6022,cc,sex,annealing,1.8,60.0,85.0,36.0
6023,cc,sex,annealing,1.8,45.0,70.0,10.0
6024,cc,sex,annealing,1.8,60.0,70.0,37.0
6025,cc,sex,annealing,1.8,70.0,81.0,52.0
6026,cc,sex,annealing,1.8,60.0,75.0,61.0
6027,cc,sex,annealing,1.8,73.0,75.0,73.0
6028,cc,sex,annealing,1.8,70.0,80.0,67.0
6029,cc,sex,annealing,1.8,70.0,70.0,25.0
6030,cc,sex,annealing,1.8,73.0,82.0,60.0
6031,cc,sex,annealing,1.8,60.0,75.0,69.0
6032,cc,sex,annealing,1.8,73.0,50.0,72.0
6033,cc,sex,annealing,1.8,73.0,60.0,50.0
6034,cc,sex,annealing,1.8,60.0,70.0,81.0
6035,cc,sex,annealing,1.8,60.0,70.0,63.0
6036,cc,sex,annealing,1.8,72.0,70.0,88.0
6037,cc,sex,annealing,1.8,60.0,85.0,42.0
6038,cc,sex,annealing,1.8,60.0,70.0,76.0
6039,cc,sex,annealing,1.8,45.0,72.0,25.0
6040,cc,sex,annealing,1.8,75.0,70.0,37.0
6041,cc,sex,annealing,1.8,73.0,75.0,45.0
6042,cc,sex,annealing,1.8,60.0,70.0,67.0
6043,cc,sex,annealing,1.8,60.0,70.0,56.0
6044,cc,sex,annealing,1.8,30.0,80.0,63.0
6045,cc,sex,annealing,1.8,60.0,80.0,54.0
6046,cc,sex,annealing,1.8,22.0,75.0,54.0
6047,cc,sex,annealing,1.8,70.0,75.0,34.0
6048,cc,sex,annealing,1.8,60.0,60.0,80.0
6049,cc,sex,annealing,1.8,60.0,80.0,7.0
6050,cc,sex,annealing,1.8,45.0,70.0,75.0
6051,cc,sex,annealing,1.8,60.0,50.0,85.0
6052,cc,sex,annealing,1.8,75.0,75.0,48.0
6053,cc,sex,annealing,1.8,75.0,65.0,75.0
6054,cc,sex,annealing,1.8,60.0,62.0,72.0
6055,cc,sex,annealing,1.8,60.0,60.0,78.0
6056,cc,sex,annealing,1.8,60.0,75.0,75.0
6057,cc,sex,annealing,1.8,65.0,55.0,68.0
6058,cc,sex,annealing,1.8,80.0,70.0,75.0
6059,cc,sex,annealing,1.8,73.0,70.0,80.0
6060,cc,sex,annealing,1.8,73.0,75.0,57.0
6061,cc,sex,annealing,1.8,75.0,80.0,65.0
6062,cc,sex,annealing,1.8,60.0,75.0,67.0
6063,cc,sex,annealing,1.8,75.0,85.0,65.0
6064,cc,sex,annealing,1.8,60.0,80.0,80.0
6065,cc,sex,annealing,1.8,70.0,65.0,70.0
6066,cc,sex,annealing,1.8,75.0,70.0,56.0
6067,cc,sex,annealing,1.8,35.0,75.0,80.0
6068,cc,sex,annealing,1.8,70.0,75.0,25.0
6069,cc,sex,annealing,1.8,45.0,75.0,55.0
6070,cc,sex,annealing,1.8,70.0,60.0,50.0
6071,cc,sex,annealing,1.8,75.0,80.0,57.0
6072,cc,sex,annealing,1.8,,75.0,75.0
6073,cc,sex,annealing,1.8,,80.0,75.0
6074,cc,sex,annealing,1.8,,70.0,65.0
6075,cc,sex,annealing,1.8,,67.0,50.0
6076,cc,sex,annealing,1.8,,65.0,67.0
6077,cc,sex,annealing,1.8,,69.0,80.0
6078,cc,sex,annealing,1.8,,70.0,70.0
6079,cc,sex,annealing,1.8,,80.0,80.0
6080,cc,sex,annealing,1.8,,85.0,53.0
6081,cc,sex,annealing,1.8,,75.0,65.0
6082,cc,sex,annealing,1.8,,65.0,61.0
6083,cc,sex,annealing,1.8,,75.0,82.0
6084,cc,sex,annealing,1.8,,75.0,75.0
6085,cc,sex,annealing,1.8,,60.0,73.0
6086,cc,sex,annealing,1.8,,75.0,50.0
6087,cc,sex,annealing,1.8,,75.0,90.0
6088,cc,sex,annealing,1.8,,80.0,63.0
6089,cc,sex,annealing,1.8,,85.0,75.0
6090,cc,sex,annealing,1.8,,75.0,35.0
6091,cc,sex,annealing,1.8,,75.0,49.0
6092,cc,sex,annealing,1.8,,70.0,54.0
6093,cc,sex,annealing,1.8,,70.0,91.0
6094,cc,sex,annealing,1.8,,75.0,48.0
6095,cc,sex,annealing,1.8,,,67.0
6096,cc,sex,annealing,1.8,,,67.0
6097,cc,sex,annealing,1.8,,,50.0
6098,cc,sex,annealing,1.8,,,
6099,cc,sex,annealing,1.8,,,
6100,cc,sex,annealing,1.9,60.0,70.0,84.0
6101,cc,sex,annealing,1.9,45.0,65.0,67.0
6102,cc,sex,annealing,1.9,60.0,65.0,70.0
